代码,名称,数据日期,综合得分,回调深度,收盘价,MA5,MA10,MA20,MA60,RSI6,RSI14,MACD柱,KDJ_K,KDJ_D,KDJ_J,量/MA20量,近10日涨幅%,近20日涨幅%,ATR,BIAS5,详细理由
300540,蜀道装备,2026-04-13,10.5,中回调,20.24,20.1,19.93,20.01,22.16,55.8,62.9,0.1466,65.4,58.6,79.0,0.59,2.2,-10.2,0.67,0.7,小幅涨:近10日+2% | 回调至MA20(20.01):+1.2% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=65) | 乖离正常:BIAS20=1.2% | 量能健康(0.6xMA20) | 量开始放大
300588,熙菱信息,2026-04-13,10.5,中回调,24.91,24.41,23.95,24.36,25.67,77.0,60.9,0.1562,67.3,55.4,91.2,1.36,2.3,-2.5,1.01,2.1,小幅涨:近10日+2% | 回调至MA20(24.36):+2.3% | MACD红柱(已启动) | RSI14=61(正常区) | KDJ金叉(K=67) | 乖离正常:BIAS20=2.3% | 量能健康(1.4xMA20) | 量开始放大
300775,三角防务,2026-04-13,10.5,中回调,37.02,36.53,36.33,36.08,38.25,57.2,64.9,0.3074,58.9,51.9,73.1,0.61,8.0,-0.1,1.58,1.3,上涨:近10日+8% | 回调至MA20(36.08):+2.6% | MACD红柱(已启动) | RSI14=65(正常区) | KDJ金叉(K=59) | 乖离正常:BIAS20=2.6% | 量能健康(0.6xMA20)
300818,耐普矿机,2026-04-13,10.5,中回调,36.17,36.03,35.25,35.84,40.84,66.7,63.3,0.4105,64.7,55.1,83.7,0.81,2.8,-10.4,1.48,0.4,小幅涨:近10日+3% | 回调至MA20(35.84):+0.9% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=65) | 乖离正常:BIAS20=0.9% | 量能健康(0.8xMA20) | 量开始放大
300927,江天化学,2026-04-13,10.5,中回调,30.3,30.56,28.65,29.61,31.41,73.7,59.0,0.3445,69.4,56.8,94.7,0.59,8.3,-15.7,1.78,-0.9,上涨:近10日+8% | 回调至MA20(29.61):+2.3% | MACD红柱(已启动) | RSI14=59(正常区) | KDJ金叉(K=69) | 乖离正常:BIAS20=2.3% | 量能健康(0.6xMA20)
600109,国金证券,2026-04-13,10.5,中回调,8.59,8.45,8.41,8.48,8.95,66.7,62.6,0.0416,59.5,48.4,81.6,1.11,2.8,-2.6,0.19,1.7,小幅涨:近10日+3% | 回调至MA20(8.48):+1.3% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=59) | 乖离正常:BIAS20=1.3% | 量能健康(1.1xMA20) | 量开始放大
600118,中国卫星,2026-04-13,10.5,中回调,80.5,78.95,79.28,80.15,90.85,59.4,55.9,0.3962,42.5,36.1,55.3,1.08,3.5,-7.9,3.48,2.0,小幅涨:近10日+4% | 回调至MA20(80.15):+0.4% | MACD红柱(已启动) | RSI14=56(正常区) | KDJ金叉(K=43) | 乖离正常:BIAS20=0.4% | 量能健康(1.1xMA20) | 量开始放大
600361,创新新材,2026-04-13,10.5,中回调,4.33,4.18,4.16,4.23,4.53,73.1,63.7,0.0216,61.0,47.0,89.2,1.83,4.8,-10.5,0.14,3.7,小幅涨:近10日+5% | 回调至MA20(4.23):+2.4% | MACD红柱(已启动) | RSI14=64(正常区) | KDJ金叉(K=61) | 乖离正常:BIAS20=2.4% | 量能健康(1.8xMA20) | 量开始放大
600888,新疆众和,2026-04-13,10.5,中回调,8.48,8.33,8.19,8.28,8.77,77.0,63.8,0.054,69.0,52.4,102.1,0.68,3.2,-10.5,0.27,1.8,小幅涨:近10日+3% | 回调至MA20(8.28):+2.4% | MACD红柱(已启动) | RSI14=64(正常区) | KDJ金叉(K=69) | 乖离正常:BIAS20=2.4% | 量能健康(0.7xMA20) | 量开始放大
600996,贵广网络,2026-04-13,10.5,轻回调,9.35,9.4,9.77,9.47,9.13,36.6,51.1,-0.0612,22.0,31.7,2.6,0.4,-6.7,15.0,0.59,-0.6,强势:近20日+15% | 回调至MA10下:-4.3% | MACD绿柱(-0.0612) | RSI14=51(回升区) | KDJ超卖J=3 | 乖离正常:BIAS20=-1.3%
601600,中国铝业,2026-04-13,10.5,中回调,12.16,12.18,11.87,11.89,13.07,59.1,61.5,0.1359,68.0,60.4,83.2,0.73,6.3,-13.6,0.52,-0.2,上涨:近10日+6% | 回调至MA20(11.89):+2.2% | MACD红柱(已启动) | RSI14=62(正常区) | KDJ金叉(K=68) | 乖离正常:BIAS20=2.2% | 量能健康(0.7xMA20)
601702,华峰铝业,2026-04-13,10.5,中回调,19.86,19.89,19.6,19.71,21.79,66.0,57.2,0.1812,64.4,57.8,77.5,0.66,6.1,-8.1,0.81,-0.1,上涨:近10日+6% | 回调至MA20(19.71):+0.8% | MACD红柱(已启动) | RSI14=57(正常区) | KDJ金叉(K=64) | 乖离正常:BIAS20=0.8% | 量能健康(0.7xMA20)
603122,合富中国,2026-04-13,10.5,轻回调,17.14,18.72,18.37,17.03,17.62,37.1,59.1,0.1514,41.9,57.8,10.1,0.93,11.4,6.4,1.44,-8.4,上涨:近10日+11% | 回调至MA10下:-6.7% | MACD红柱(已启动) | RSI14=59(正常区) | KDJ超卖J=10 | 乖离正常:BIAS20=0.6% | 量能健康(0.9xMA20)
603387,基蛋生物,2026-04-13,10.5,中回调,9.98,10.07,10.2,9.8,9.01,32.5,64.1,-0.0155,34.4,45.2,12.9,0.83,0.8,19.5,0.65,-0.9,强势:近20日+20% | 回调至MA20(9.80):+1.8% | MACD绿柱收窄(-0.0155) | RSI14=64(正常区) | KDJ超卖J=13 | 乖离正常:BIAS20=1.8% | 量能健康(0.8xMA20)
603663,三祥新材,2026-04-13,10.5,中回调,42.59,42.11,41.67,42.45,43.34,67.7,58.5,0.095,65.7,54.3,88.6,0.94,3.2,-15.0,1.72,1.1,小幅涨:近10日+3% | 回调至MA20(42.45):+0.3% | MACD红柱(已启动) | RSI14=59(正常区) | KDJ金叉(K=66) | 乖离正常:BIAS20=0.3% | 量能健康(0.9xMA20) | 量开始放大
603949,雪龙集团,2026-04-13,10.5,中回调,19.52,18.45,18.01,19.43,19.81,78.1,49.6,0.0587,75.3,55.4,115.0,0.86,10.8,-11.7,1.07,5.8,上涨:近10日+11% | 回调至MA20(19.43):+0.5% | MACD红柱(已启动) | RSI14=50(回升区) | 乖离正常:BIAS20=0.5% | 量能健康(0.9xMA20) | 量开始放大
300816,艾可蓝,2026-04-13,10.5,中回调,66.59,70.78,67.76,67.09,66.21,55.2,54.1,0.3713,65.0,67.8,59.5,1.61,7.1,-1.8,3.74,-5.9,上涨:近10日+7% | 回调至MA20(67.09):-0.8% | MACD红柱(已启动) | RSI14=54(回升区) | 乖离正常:BIAS20=-0.8% | 量能健康(1.6xMA20) | 量开始放大
688028,沃尔德,2026-04-13,10.5,中回调,94.32,96.87,92.61,92.11,93.31,65.0,61.9,0.8666,66.3,64.2,70.4,1.18,6.3,-10.6,5.77,-2.6,上涨:近10日+6% | 回调至MA20(92.11):+2.4% | MACD红柱(已启动) | RSI14=62(正常区) | KDJ金叉(K=66) | 乖离正常:BIAS20=2.4% | 量能健康(1.2xMA20)
688059,华锐精密,2026-04-13,10.5,布林撑,119.95,119.37,116.68,113.92,108.13,68.2,64.3,0.6014,65.9,58.2,81.3,0.73,8.1,2.4,7.01,0.5,上涨:近10日+8% | 布林下轨(104.28)获撑 | MACD红柱(已启动) | RSI14=64(正常区) | RSI6金叉RSI14 | KDJ金叉(K=66) | 量能健康(0.7xMA20)
688118,普元信息,2026-04-13,10.5,中回调,28.69,28.22,27.62,28.23,31.37,67.2,60.5,0.2405,62.9,48.8,91.2,0.59,6.3,-9.1,1.33,1.7,上涨:近10日+6% | 回调至MA20(28.23):+1.6% | MACD红柱(已启动) | RSI14=60(正常区) | KDJ金叉(K=63) | 乖离正常:BIAS20=1.6% | 量能健康(0.6xMA20)
688155,先惠技术,2026-04-13,10.5,中回调,77.62,77.66,75.77,76.04,83.7,72.9,62.5,0.8609,62.4,59.9,67.2,1.73,2.5,-4.7,3.72,-0.0,小幅涨:近10日+3% | 回调至MA20(76.04):+2.1% | MACD红柱(已启动) | RSI14=62(正常区) | KDJ金叉(K=62) | 乖离正常:BIAS20=2.1% | 量能健康(1.7xMA20) | 量开始放大
688216,气派科技,2026-04-13,10.5,中回调,28.51,28.21,27.61,27.96,29.17,78.5,63.2,0.1885,68.9,57.6,91.4,1.17,4.6,-4.5,1.4,1.1,小幅涨:近10日+5% | 回调至MA20(27.96):+2.0% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=69) | 乖离正常:BIAS20=2.0% | 量能健康(1.2xMA20) | 量开始放大
688233,神工股份,2026-04-13,10.5,中回调,72.69,73.14,70.8,72.41,81.34,76.8,55.0,0.8353,63.8,52.6,86.2,1.14,2.6,-4.6,3.18,-0.6,小幅涨:近10日+3% | 回调至MA20(72.41):+0.4% | MACD红柱(已启动) | RSI14=55(正常区) | KDJ金叉(K=64) | 乖离正常:BIAS20=0.4% | 量能健康(1.1xMA20) | 量开始放大
688311,盟升电子,2026-04-13,10.5,中回调,38.22,37.29,37.28,37.87,43.78,58.5,58.8,0.2983,53.3,43.4,73.1,1.38,3.3,-6.8,1.46,2.5,小幅涨:近10日+3% | 回调至MA20(37.87):+0.9% | MACD红柱(已启动) | RSI14=59(正常区) | KDJ金叉(K=53) | 乖离正常:BIAS20=0.9% | 量能健康(1.4xMA20) | 量开始放大
688328,深科达,2026-04-13,10.5,中回调,40.53,40.18,38.73,39.6,36.14,64.8,64.1,0.0247,65.9,56.3,85.0,0.53,7.4,-8.9,2.69,0.9,上涨:近10日+7% | 回调至MA20(39.60):+2.3% | MACD红柱(已启动) | RSI14=64(正常区) | KDJ金叉(K=66) | 乖离正常:BIAS20=2.3% | 量能健康(0.5xMA20)
688356,键凯科技,2026-04-13,10.5,中回调,98.07,98.03,96.78,96.09,99.54,51.2,62.5,0.5682,68.6,66.9,72.1,1.24,4.9,-3.8,4.47,0.0,小幅涨:近10日+5% | 回调至MA20(96.09):+2.1% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=69) | 乖离正常:BIAS20=2.1% | 量能健康(1.2xMA20) | 量开始放大
688380,中微半导,2026-04-13,10.5,中回调,45.15,44.03,42.66,44.28,45.83,84.3,57.0,0.3514,67.4,49.3,103.7,0.74,7.3,-4.9,1.86,2.5,上涨:近10日+7% | 回调至MA20(44.28):+2.0% | MACD红柱(已启动) | RSI14=57(正常区) | KDJ金叉(K=67) | 乖离正常:BIAS20=2.0% | 量能健康(0.7xMA20)
688636,智明达,2026-04-13,10.5,中回调,42.2,40.66,40.55,41.03,46.45,66.4,58.3,0.3355,61.4,47.9,88.2,1.54,5.7,-2.0,1.83,3.8,小幅涨:近10日+6% | 回调至MA20(41.03):+2.9% | MACD红柱(已启动) | RSI14=58(正常区) | KDJ金叉(K=61) | 乖离正常:BIAS20=2.9% | 量能健康(1.5xMA20) | 量开始放大
000157,中联重科,2026-04-13,10.0,中回调,8.7,8.68,8.62,8.6,9.05,59.8,61.8,0.0465,63.5,58.5,73.5,0.79,2.4,-5.0,0.29,0.3,小幅涨:近10日+2% | 回调至MA20(8.60):+1.2% | MACD红柱(已启动) | RSI14=62(正常区) | KDJ金叉(K=63) | 乖离正常:BIAS20=1.2% | 量能健康(0.8xMA20)
000636,风华高科,2026-04-13,10.0,中回调,20.49,19.71,19.36,20.16,21.09,92.3,57.8,0.0972,66.4,45.6,108.0,0.97,4.5,-5.6,0.83,3.9,小幅涨:近10日+4% | 回调至MA20(20.16):+1.7% | MACD红柱(已启动) | RSI14=58(正常区) | KDJ金叉(K=66) | 乖离正常:BIAS20=1.7% | 量能健康(1.0xMA20)
000725,京东方Ａ,2026-04-13,10.0,中回调,4.03,4.0,3.98,4.01,4.27,68.2,62.9,0.018,65.7,53.4,90.3,0.82,2.0,-7.6,0.08,0.6,小幅涨:近10日+2% | 回调至MA20(4.01):+0.4% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=66) | 乖离正常:BIAS20=0.4% | 量能健康(0.8xMA20)
000727,冠捷科技,2026-04-13,10.0,中回调,2.74,2.74,2.67,2.69,2.65,71.4,58.7,0.0107,61.6,52.3,80.2,0.8,2.2,-0.7,0.12,0.0,小幅涨:近10日+2% | 回调至MA20(2.69):+1.7% | MACD红柱(已启动) | RSI14=59(正常区) | KDJ金叉(K=62) | 乖离正常:BIAS20=1.7% | 量能健康(0.8xMA20)
000788,北大医药,2026-04-13,10.0,轻回调,6.14,6.53,6.55,6.17,6.19,14.0,61.3,0.0231,35.2,51.8,1.9,1.23,3.9,1.0,0.4,-6.0,小幅涨:近10日+4% | 回调至MA10下:-6.3% | MACD红柱(已启动) | RSI14=61(正常区) | KDJ超卖J=2 | 乖离正常:BIAS20=-0.5% | 量能健康(1.2xMA20)
000815,美利云,2026-04-13,10.0,布林撑,20.28,19.78,19.75,19.38,15.87,57.6,53.8,-0.1823,56.6,50.2,69.3,1.01,-0.0,19.6,1.65,2.5,强势:近20日+20% | 布林下轨(16.71)获撑 | RSI14=54(回升区) | RSI6金叉RSI14 | KDJ金叉(K=57) | 量能健康(1.0xMA20) | 量开始放大
000880,潍柴重机,2026-04-13,10.0,中回调,27.59,27.22,26.9,27.06,31.57,64.7,63.1,0.3292,69.0,57.4,92.1,0.75,2.7,-5.7,0.89,1.4,小幅涨:近10日+3% | 回调至MA20(27.06):+2.0% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=69) | 乖离正常:BIAS20=2.0% | 量能健康(0.8xMA20)
000905,厦门港务,2026-04-13,10.0,中回调,11.35,11.5,11.54,11.34,12.31,39.1,59.5,0.0602,39.4,52.1,14.1,1.43,3.4,-3.0,0.53,-1.3,小幅涨:近10日+3% | 回调至MA20(11.34):+0.1% | MACD红柱(已启动) | RSI14=60(正常区) | KDJ超卖J=14 | 乖离正常:BIAS20=0.1% | 量能健康(1.4xMA20) | 量开始放大
000950,重药控股,2026-04-13,10.0,轻回调,5.88,6.38,6.28,5.9,5.97,34.0,60.5,0.0293,39.5,57.6,3.3,1.32,5.2,1.7,0.36,-7.8,小幅涨:近10日+5% | 回调至MA10下:-6.4% | MACD红柱(已启动) | RSI14=61(正常区) | KDJ超卖J=3 | 乖离正常:BIAS20=-0.4% | 量能健康(1.3xMA20)
001234,泰慕士,2026-04-13,10.0,中回调,26.65,25.59,25.31,26.09,27.56,75.4,61.5,0.1176,61.2,44.4,94.9,2.45,2.9,-5.8,0.93,4.1,小幅涨:近10日+3% | 回调至MA20(26.09):+2.1% | MACD红柱(已启动) | RSI14=61(正常区) | KDJ金叉(K=61) | 乖离正常:BIAS20=2.1% | 量开始放大
002009,天奇股份,2026-04-13,10.0,中回调,24.7,24.66,24.4,24.46,26.61,51.7,60.5,0.1855,62.7,60.2,67.6,0.77,2.5,-4.8,0.84,0.2,小幅涨:近10日+3% | 回调至MA20(24.46):+1.0% | MACD红柱(已启动) | RSI14=60(正常区) | KDJ金叉(K=63) | 乖离正常:BIAS20=1.0% | 量能健康(0.8xMA20)
002038,双鹭药业,2026-04-13,10.0,轻回调,7.19,7.72,7.88,6.95,6.94,23.2,63.9,0.0464,39.9,58.6,2.7,0.9,8.8,17.1,0.7,-6.8,强势:近20日+17% | 回调至MA10下:-8.7% | MACD红柱(已启动) | RSI14=64(正常区) | KDJ超卖J=3 | 量能健康(0.9xMA20)
002050,三花智控,2026-04-13,10.0,中回调,44.45,43.83,43.3,43.87,49.37,64.7,56.9,0.4155,65.5,55.2,86.1,0.86,2.5,-6.0,1.45,1.4,小幅涨:近10日+3% | 回调至MA20(43.87):+1.3% | MACD红柱(已启动) | RSI14=57(正常区) | KDJ金叉(K=65) | 乖离正常:BIAS20=1.3% | 量能健康(0.9xMA20)
002079,苏州固锝,2026-04-13,10.0,中回调,9.79,9.62,9.51,9.68,10.4,62.7,54.0,0.0577,74.7,56.3,111.5,0.97,2.8,-5.0,0.28,1.7,小幅涨:近10日+3% | 回调至MA20(9.68):+1.1% | MACD红柱(已启动) | RSI14=54(回升区) | 乖离正常:BIAS20=1.1% | 量能健康(1.0xMA20) | 量开始放大
002115,三维通信,2026-04-13,10.0,中回调,12.16,12.19,12.1,12.16,14.09,59.4,61.7,0.1097,55.3,51.2,63.6,0.66,2.2,-5.4,0.41,-0.2,小幅涨:近10日+2% | 回调至MA20(12.16):-0.0% | MACD红柱(已启动) | RSI14=62(正常区) | KDJ金叉(K=55) | 乖离正常:BIAS20=-0.0% | 量能健康(0.7xMA20)
002226,江南化工,2026-04-13,10.0,中回调,5.77,5.54,5.49,5.61,5.96,72.0,64.6,0.0289,65.8,53.7,89.9,2.25,3.8,-8.4,0.15,4.1,小幅涨:近10日+4% | 回调至MA20(5.61):+2.8% | MACD红柱(已启动) | RSI14=65(正常区) | KDJ金叉(K=66) | 乖离正常:BIAS20=2.8% | 量开始放大
002261,拓维信息,2026-04-13,10.0,中回调,35.99,35.53,34.91,35.48,34.85,87.8,57.2,0.0449,68.8,56.2,94.0,0.61,3.6,-2.5,1.55,1.3,小幅涨:近10日+4% | 回调至MA20(35.48):+1.4% | MACD红柱(已启动) | RSI14=57(正常区) | KDJ金叉(K=69) | 乖离正常:BIAS20=1.4% | 量能健康(0.6xMA20)
002324,普利特,2026-04-13,10.0,中回调,15.27,15.26,15.13,15.18,17.3,59.8,63.1,0.1352,68.9,63.7,79.4,0.79,2.6,-9.4,0.47,0.1,小幅涨:近10日+3% | 回调至MA20(15.18):+0.6% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=69) | 乖离正常:BIAS20=0.6% | 量能健康(0.8xMA20)
002387,维信诺,2026-04-13,10.0,中回调,8.03,7.94,7.8,7.91,8.53,65.4,62.4,0.069,64.9,52.6,89.5,0.87,3.2,-5.6,0.22,1.2,小幅涨:近10日+3% | 回调至MA20(7.91):+1.6% | MACD红柱(已启动) | RSI14=62(正常区) | KDJ金叉(K=65) | 乖离正常:BIAS20=1.6% | 量能健康(0.9xMA20)
002421,达实智能,2026-04-13,10.0,中回调,2.72,2.67,2.62,2.67,2.84,68.1,60.9,0.0206,67.6,54.0,94.9,1.11,3.0,-3.5,0.1,1.8,小幅涨:近10日+3% | 回调至MA20(2.67):+2.0% | MACD红柱(已启动) | RSI14=61(正常区) | KDJ金叉(K=68) | 乖离正常:BIAS20=2.0% | 量能健康(1.1xMA20)
002449,国星光电,2026-04-13,10.0,中回调,8.15,8.06,7.85,8.08,8.49,73.8,59.4,0.0508,67.3,50.9,100.2,0.62,3.3,-11.8,0.3,1.1,小幅涨:近10日+3% | 回调至MA20(8.08):+0.8% | MACD红柱(已启动) | RSI14=59(正常区) | KDJ金叉(K=67) | 乖离正常:BIAS20=0.8% | 量能健康(0.6xMA20)
002539,云图控股,2026-04-13,10.0,深回调,15.02,14.31,14.2,14.29,14.38,76.4,60.5,0.0663,69.1,56.0,95.1,1.23,3.3,-5.4,0.68,4.9,小幅涨:近10日+3% | 回调至MA60(14.38) | MACD红柱(已启动) | RSI14=61(正常区) | RSI6金叉RSI14 | KDJ金叉(K=69) | 量能健康(1.2xMA20) | 量开始放大
002675,东诚药业,2026-04-13,10.0,轻回调,13.84,14.06,14.36,13.63,13.68,1.8,63.5,0.0211,34.7,52.8,-1.5,0.69,5.2,4.3,0.74,-1.5,小幅涨:近10日+5% | 回调至MA10下:-3.6% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ超卖J=-1 | 乖离正常:BIAS20=1.5% | 量能健康(0.7xMA20)
002851,麦格米特,2026-04-13,10.0,中回调,104.45,101.68,99.96,102.14,113.04,77.6,59.5,0.9471,64.9,49.7,95.1,1.04,3.2,-11.2,4.85,2.7,小幅涨:近10日+3% | 回调至MA20(102.14):+2.3% | MACD红柱(已启动) | RSI14=59(正常区) | KDJ金叉(K=65) | 乖离正常:BIAS20=2.3% | 量能健康(1.0xMA20)
002926,华西证券,2026-04-13,10.0,中回调,8.52,8.4,8.35,8.41,8.84,65.8,63.2,0.0408,58.9,48.9,78.8,0.93,2.9,-2.7,0.16,1.4,小幅涨:近10日+3% | 回调至MA20(8.41):+1.3% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=59) | 乖离正常:BIAS20=1.3% | 量能健康(0.9xMA20)
003026,中晶科技,2026-04-13,10.0,布林撑,36.32,36.06,35.72,35.2,34.17,73.8,63.6,0.1132,68.3,66.9,71.3,0.73,2.9,5.8,1.49,0.7,小幅涨:近10日+3% | 布林下轨(33.21)获撑 | MACD红柱(已启动) | RSI14=64(正常区) | RSI6金叉RSI14 | KDJ金叉(K=68) | 量能健康(0.7xMA20)
003041,真爱美家,2026-04-13,10.0,中回调,51.72,51.63,51.27,53.03,57.68,47.2,56.1,0.2158,60.6,53.1,75.6,0.62,2.7,-26.0,2.65,0.2,小幅涨:近10日+3% | 回调至MA20(53.03):-2.5% | MACD红柱(已启动) | RSI14=56(正常区) | KDJ金叉(K=61) | 乖离正常:BIAS20=-2.5% | 量能健康(0.6xMA20)
300019,硅宝科技,2026-04-13,10.0,中回调,20.13,19.89,19.41,19.75,21.35,71.4,63.2,0.1454,67.1,55.6,90.1,1.45,2.2,-10.0,0.71,1.2,小幅涨:近10日+2% | 回调至MA20(19.75):+1.9% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=67) | 乖离正常:BIAS20=1.9% | 量能健康(1.4xMA20)
300063,天龙集团,2026-04-13,10.0,中回调,11.77,11.88,11.58,11.57,13.31,61.4,59.9,0.1495,55.4,51.2,63.9,0.73,3.2,0.5,0.6,-0.9,小幅涨:近10日+3% | 回调至MA20(11.57):+1.7% | MACD红柱(已启动) | RSI14=60(正常区) | KDJ金叉(K=55) | 乖离正常:BIAS20=1.7% | 量能健康(0.7xMA20)
300088,长信科技,2026-04-13,10.0,中回调,6.2,6.14,6.03,6.16,6.42,78.8,61.8,0.0307,67.8,53.5,96.5,0.55,3.2,-9.0,0.19,0.9,小幅涨:近10日+3% | 回调至MA20(6.16):+0.6% | MACD红柱(已启动) | RSI14=62(正常区) | KDJ金叉(K=68) | 乖离正常:BIAS20=0.6% | 量能健康(0.5xMA20)
300166,东方国信,2026-04-13,10.0,布林撑,17.0,16.11,15.31,14.91,12.99,77.9,63.4,0.15,68.8,60.4,85.5,1.24,19.1,40.5,1.42,5.5,强势:近20日+40% | 布林下轨(12.62)获撑 | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=69) | 量能健康(1.2xMA20) | 量开始放大
300161,华中数控,2026-04-13,10.0,中回调,28.39,28.11,27.79,28.34,30.81,71.8,61.2,0.163,69.9,53.6,102.6,0.59,2.2,-11.1,0.76,1.0,小幅涨:近10日+2% | 回调至MA20(28.34):+0.2% | MACD红柱(已启动) | RSI14=61(正常区) | KDJ金叉(K=70) | 乖离正常:BIAS20=0.2% | 量能健康(0.6xMA20)
300150,世纪瑞尔,2026-04-13,10.0,中回调,5.41,5.37,5.32,5.37,5.67,59.3,63.9,0.0283,68.2,58.2,88.2,0.67,2.9,-7.0,0.2,0.8,小幅涨:近10日+3% | 回调至MA20(5.37):+0.7% | MACD红柱(已启动) | RSI14=64(正常区) | KDJ金叉(K=68) | 乖离正常:BIAS20=0.7% | 量能健康(0.7xMA20)
300162,雷曼光电,2026-04-13,10.0,中回调,9.13,9.03,8.79,8.92,8.83,89.8,57.5,0.0364,66.8,56.7,86.8,0.69,5.4,-5.1,0.51,1.1,小幅涨:近10日+5% | 回调至MA20(8.92):+2.3% | MACD红柱(已启动) | RSI14=57(正常区) | KDJ金叉(K=67) | 乖离正常:BIAS20=2.3% | 量能健康(0.7xMA20)
300170,汉得信息,2026-04-13,10.0,中回调,20.4,20.01,19.52,20.26,23.9,72.2,55.3,0.2217,69.0,50.1,106.8,0.66,4.9,-12.9,0.88,1.9,小幅涨:近10日+5% | 回调至MA20(20.26):+0.7% | MACD红柱(已启动) | RSI14=55(正常区) | KDJ金叉(K=69) | 乖离正常:BIAS20=0.7% | 量能健康(0.7xMA20)
300337,银邦股份,2026-04-13,10.0,中回调,12.69,12.51,12.7,12.56,14.44,52.8,60.5,0.1003,44.1,44.0,44.2,0.6,4.2,-2.7,0.63,1.4,小幅涨:近10日+4% | 回调至MA20(12.56):+1.1% | MACD红柱(已启动) | RSI14=60(正常区) | KDJ金叉(K=44) | 乖离正常:BIAS20=1.1% | 量能健康(0.6xMA20)
300433,蓝思科技,2026-04-13,10.0,中回调,29.71,29.55,28.81,29.12,33.7,80.4,60.9,0.3747,69.6,58.6,91.5,1.27,3.5,-5.7,1.24,0.5,小幅涨:近10日+4% | 回调至MA20(29.12):+2.0% | MACD红柱(已启动) | RSI14=61(正常区) | KDJ金叉(K=70) | 乖离正常:BIAS20=2.0% | 量能健康(1.3xMA20)
300467,迅游科技,2026-04-13,10.0,中回调,29.38,29.32,28.59,28.81,31.52,73.8,64.2,0.2847,68.6,60.0,85.7,1.07,2.5,-1.0,1.01,0.2,小幅涨:近10日+2% | 回调至MA20(28.81):+2.0% | MACD红柱(已启动) | RSI14=64(正常区) | KDJ金叉(K=69) | 乖离正常:BIAS20=2.0% | 量能健康(1.1xMA20)
300516,久之洋,2026-04-13,10.0,中回调,59.72,59.34,58.98,59.33,67.14,65.3,63.5,0.5318,55.7,47.9,71.4,0.97,2.3,-1.9,2.28,0.6,小幅涨:近10日+2% | 回调至MA20(59.33):+0.7% | MACD红柱(已启动) | RSI14=64(正常区) | KDJ金叉(K=56) | 乖离正常:BIAS20=0.7% | 量能健康(1.0xMA20)
300537,广信材料,2026-04-13,10.0,中回调,22.14,22.07,21.67,21.88,23.77,79.7,64.2,0.1875,68.4,60.5,84.3,0.76,2.9,-7.1,0.7,0.3,小幅涨:近10日+3% | 回调至MA20(21.88):+1.2% | MACD红柱(已启动) | RSI14=64(正常区) | KDJ金叉(K=68) | 乖离正常:BIAS20=1.2% | 量能健康(0.8xMA20)
300541,先进数通,2026-04-13,10.0,中回调,14.14,14.0,13.79,14.15,15.31,69.3,58.9,0.0874,69.2,52.7,102.3,0.53,2.5,-7.4,0.47,1.0,小幅涨:近10日+3% | 回调至MA20(14.15):-0.1% | MACD红柱(已启动) | RSI14=59(正常区) | KDJ金叉(K=69) | 乖离正常:BIAS20=-0.1% | 量能健康(0.5xMA20)
300550,和仁科技,2026-04-13,10.0,中回调,12.55,12.19,12.11,12.27,13.66,62.5,63.3,0.1006,60.1,53.7,72.8,2.32,4.4,-2.3,0.45,2.9,小幅涨:近10日+4% | 回调至MA20(12.27):+2.3% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=60) | 乖离正常:BIAS20=2.3% | 量开始放大
300566,激智科技,2026-04-13,10.0,中回调,18.29,18.17,17.89,18.35,19.43,72.7,58.1,0.0911,69.6,55.1,98.7,0.58,2.5,-11.0,0.49,0.6,小幅涨:近10日+2% | 回调至MA20(18.35):-0.3% | MACD红柱(已启动) | RSI14=58(正常区) | KDJ金叉(K=70) | 乖离正常:BIAS20=-0.3% | 量能健康(0.6xMA20)
300557,理工光科,2026-04-13,10.0,中回调,34.12,34.24,33.14,33.84,36.77,72.4,62.6,0.3349,66.2,56.8,84.9,0.95,5.8,-11.8,1.24,-0.3,小幅涨:近10日+6% | 回调至MA20(33.84):+0.8% | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=66) | 乖离正常:BIAS20=0.8% | 量能健康(0.9xMA20)
